CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
GBRTENW,2017,45,b,67,1573,1734,2889,4081,10344,0.000329610968005245,0.00218145924971649,0.0154116375302446,0.0441924900378278,0.148640069824102,0.00915651083721534,0,0,0
GBRTENW,2017,46,m,34,931,963,1557,1616,5101,0.000326477291514222,0.00258344588242351,0.0177637351378262,0.0527813478922829,0.163939842435574,0.00914024524972339,0,0,0
GBRTENW,2017,46,f,23,619,719,1344,2468,5173,0.000232023408787183,0.00171608110773663,0.0123325908301578,0.0374644158967511,0.140240737493011,0.00904992971229966,0,0,0
GBRTENW,2017,46,b,57,1550,1682,2901,4084,10274,0.000280415301138791,0.00214956251561383,0.0149494661625556,0.0443760517825332,0.148749337211868,0.00909454682342908,0,0,0
GBRTENW,2017,47,m,35,983,1016,1596,1624,5254,0.000336079564794052,0.00272774146339668,0.0187413861890254,0.0541034240437273,0.164751425813968,0.00941439885160688,0,0,0
GBRTENW,2017,47,f,35,635,712,1366,2610,5358,0.000353079100328322,0.0017604386161757,0.0122125238818809,0.0380776727045848,0.148309694026239,0.00937357885144047,0,0,0
GBRTENW,2017,47,b,70,1618,1728,2962,4234,10612,0.000344369668065182,0.0022438659033956,0.015358310064742,0.0453091573181191,0.154212706600159,0.00939374448999702,0,0,0
GBRTENW,2017,48,m,43,935,991,1585,1633,5187,0.000412897751032693,0.00259454554249837,0.0182802300327994,0.053730530770243,0.165664457114661,0.00929434465993241,0,0,0
GBRTENW,2017,48,f,34,576,746,1360,2633,5349,0.000342991126033227,0.00159687030380662,0.012795706202083,0.0379104208479029,0.149616637690072,0.00935783375818497,0,0,0
GBRTENW,2017,48,b,77,1511,1737,2945,4266,10536,0.0003788066348717,0.00209547674909194,0.0154383012629959,0.0450491115131198,0.155378225402994,0.00932646927502909,0,0,0
GBRTENW,2017,49,m,51,928,1029,1619,1736,5363,0.000489715937271333,0.00257512113736737,0.0189811873902629,0.0548831099791946,0.176113593111483,0.00960971089477877,0,0,0
GBRTENW,2017,49,f,27,564,732,1408,2687,5418,0.000272375305967562,0.00156360217247732,0.0125555723055292,0.0392484357013583,0.152685114118201,0.00947854613981047,0,0,0
GBRTENW,2017,49,b,78,1492,1761,3027,4423,10781,0.000383726201558345,0.00206912727309409,0.0156516111250062,0.0463034501019401,0.161096552029406,0.00954334332328099,0,0,0
GBRTENW,2017,50,m,33,926,1048,1690,1791,5488,0.000316875018234392,0.00256957130732994,0.0193316660689947,0.0572899665625935,0.181693228837941,0.00983369259566398,0,0,0
GBRTENW,2017,50,f,25,623,728,1486,2867,5729,0.000252199357377373,0.0017271704848464,0.0124869626207995,0.0414227098382233,0.162913368878631,0.0100226265845283,0,0,0
GBRTENW,2017,50,b,58,1549,1776,3176,4658,11217,0.000285334867825436,0.00214817570108763,0.0157849297887626,0.0485826750986989,0.169655830737728,0.0099292906091497,0,0,0
GBRTENW,2017,51,m,35,1037,1114,1796,2004,5986,0.000336079564794052,0.00287758687440728,0.0205491183214314,0.0608833017434425,0.20330163628768,0.0107260356919906,0,0,0
GBRTENW,2017,51,f,37,667,881,1727,3216,6528,0.000373255048918512,0.00184915363305385,0.0151112830617093,0.0481406594149472,0.182744818386355,0.0114204409746554,0,0,0
GBRTENW,2017,51,b,72,1704,1995,3523,5220,12514,0.000354208801438473,0.00236313195264901,0.0177313822796067,0.0538906688830971,0.190125254712525,0.0110773952645894,0,0,0
GBRTENW,2017,52,m,27,626,665,1289,1410,4017,0.000259261378555412,0.00173709680171549,0.0122667537556121,0.0436963117746645,0.14304157044193,0.0071978759396469,0,0,0
GBRTENW,2017,52,f,14,441,610,1155,2244,4464,0.000141231640131329,0.00122260382635194,0.0104629769212743,0.0321959824112704,0.127512242680031,0.00780956625472756,0,0,0
GBRTENW,2017,52,b,41,1067,1275,2444,3654,8481,0.000201702234152464,0.00147973109945804,0.0113320864192975,0.0373854086716688,0.133087678298767,0.00750738287030388,0,0,0
GBRTENW,2018,1,m,43,866,1120,1865,2080,5974,0.000409211412887994,0.00239659791950171,0.0204831071306893,0.0613590007325129,0.205014209197572,0.0106366037191773,0,0,0
GBRTENW,2018,1,f,27,632,856,1747,3485,6747,0.000270045324171309,0.00174752931022825,0.0145466958442461,0.0475845862161863,0.196811529415314,0.0117359028978031,0,0,0
GBRTENW,2018,1,b,70,1498,1976,3612,5565,12721,0.000341357886293443,0.00207192540932749,0.0174059830765819,0.0538233198919904,0.199799416474267,0.011192664600063,0,0,0
GBRTENW,2018,2,m,47,1104,1347,2120,2499,7117,0.000447277590831063,0.00305524723225161,0.0246345940223558,0.06974856919728,0.246312744608044,0.0126716954585512,0,0,0
GBRTENW,2018,2,f,43,759,974,2035,4122,7933,0.000430072182939493,0.00209869421908741,0.0165519646638969,0.0554290972810184,0.232785401506435,0.0137988613736879,0,0,0
GBRTENW,2018,2,b,90,1863,2321,4155,6621,15050,0.000438888710948713,0.00257676704778178,0.0204449831582726,0.0619146993774142,0.237712836743238,0.0132418522310313,0,0,0
GBRTENW,2018,3,m,45,1073,1268,2009,2390,6785,0.000428244501859528,0.00296945677554889,0.0231898034301018,0.0660966393949696,0.235569211529902,0.0120805751982957,0,0,0
GBRTENW,2018,3,f,36,720,923,1857,3935,7471,0.000360060432228412,0.0019908561762094,0.0156852806825224,0.0505807536367819,0.222224782854881,0.0129952468577867,0,0,0
GBRTENW,2018,3,b,81,1793,2191,3866,6325,14256,0.000394999839853841,0.00247994810342069,0.019299852692708,0.0576082377360008,0.227085590152693,0.0125432455418991,0,0,0
GBRTENW,2018,4,m,44,1108,1273,1978,2264,6667,0.000418727957373761,0.00306631696860035,0.0232812458726496,0.0650767310718018,0.223150081549665,0.0118704782383253,0,0,0
GBRTENW,2018,4,f,31,649,884,1846,3858,7268,0.000310052038863355,0.00179453563661097,0.0150225223438243,0.0502811368947223,0.217876292821889,0.0126421435098908,0,0,0
GBRTENW,2018,4,b,75,1757,2157,3824,6122,13935,0.000365740592457261,0.00243015550346355,0.0190003570324834,0.0569823851791172,0.219797309551745,0.0122608113514565,0,0,0
GBRTENW,2018,5,m,32,1025,1186,1960,2204,6407,0.000304529423544553,0.00283661993936404,0.0216901473723192,0.0644845262389948,0.217236210130504,0.0114075527333059,0,0,0
GBRTENW,2018,5,f,23,718,802,1701,3634,6878,0.000230038609479263,0.00198532602016437,0.0136290304522026,0.0463316434766645,0.205226139998638,0.0119637676198443,0,0,0
GBRTENW,2018,5,b,55,1743,1988,3661,5838,13285,0.000268209767801991,0.00241079171459133,0.0175116874272494,0.0545534812083546,0.209600897282439,0.0116889041122426,0,0,0
GBRTENW,2018,6,m,39,1006,1183,1786,2043,6057,0.000371145234944924,0.00278403869170753,0.0216352819067906,0.0587598795218595,0.201367321822423,0.0107843837842412,0,0,0
GBRTENW,2018,6,f,29,634,849,1590,3331,6433,0.000290048681517332,0.00175305946627327,0.0144277392193516,0.0433082381704272,0.188114549349329,0.0111897233350478,0,0,0
GBRTENW,2018,6,b,68,1640,2032,3376,5374,12490,0.000331604803827916,0.00226832955360286,0.0178992700463636,0.0503066245723587,0.192941970194557,0.0109894175658193,0,0,0
GBRTENW,2018,7,m,35,1032,1168,1851,1999,6085,0.000333079057001855,0.00285599197797433,0.0213609545791474,0.0608983969736629,0.197030482781705,0.0108342373001664,0,0,0
GBRTENW,2018,7,f,30,663,785,1641,3042,6161,0.000300050360190344,0.00183324672892615,0.0133401357917444,0.0446973703381578,0.171793593251474,0.0107165996373744,0,0,0
GBRTENW,2018,7,b,65,1695,1953,3492,5041,12246,0.000316975180129626,0.00234440158131515,0.0172033830711359,0.0520351697294658,0.180986317780194,0.0107747323867913,0,0,0
GBRTENW,2018,8,m,25,1046,1067,1731,1915,5784,0.000237913612144182,0.00289473605519491,0.0195138172396835,0.0569503647549489,0.18875106279488,0.0102983120039708,0,0,0
GBRTENW,2018,8,f,14,626,829,1667,3222,6358,0.00014002350142216,0.00173093884209317,0.0140878631482244,0.0454055553648441,0.181958894627301,0.0110592664331158,0,0,0
GBRTENW,2018,8,b,39,1672,1896,3398,5137,12142,0.000190185108077775,0.00231258964245365,0.0167012874054652,0.0506344521021549,0.184432992350101,0.0106832272285171,0,0,0
GBRTENW,2018,9,m,31,913,998,1579,1751,5272,0.000295012879058786,0.00252666732159938,0.0182519115325249,0.0519495239445779,0.172586480915841,0.00938670485562487,0,0,0
GBRTENW,2018,9,f,25,570,730,1449,2808,5582,0.000250041966825286,0.00157609447283244,0.0124054765961445,0.0394676962949364,0.158578701462899,0.00970947235445931,0,0,0
GBRTENW,2018,9,b,56,1483,1728,3028,4559,10854,0.000273086309034755,0.00205117849267868,0.0152214264961202,0.0451209891010374,0.163681139210455,0.00954997103758229,0,0,0
GBRTENW,2018,10,m,42,1001,1158,1945,2142,6288,0.000399694868402226,0.00277020152127161,0.021178069694052,0.0639910222116555,0.211125209664038,0.0111956752906239,0,0,0
GBRTENW,2018,10,f,32,648,861,1746,3422,6709,0.000320053717536367,0.00179177055858846,0.014631664862028,0.0475573483305445,0.193253673933775,0.0116698047341576,0,0,0
GBRTENW,2018,10,b,74,1649,2019,3691,5564,12997,0.000360864051224497,0.00228077770359214,0.0177847569998071,0.0550005187489858,0.199763513614164,0.0114355052124062,0,0,0
GBRTENW,2018,11,m,32,1017,1157,1879,2075,6160,0.000304529423544553,0.00281448046666656,0.0211597812055425,0.0618196044913628,0.204521386579308,0.0109677735035374,0,0,0
GBRTENW,2018,11,f,32,628,832,1715,3421,6628,0.000320053717536367,0.0017364689981382,0.0141388445588934,0.0467129738756494,0.193197200037243,0.011528911280071,0,0,0
GBRTENW,2018,11,b,64,1645,1989,3594,5496,12788,0.000312098638896862,0.00227524519248579,0.0175204961231384,0.0535550973676117,0.197322119127147,0.0112516150385666,0,0,0
GBRTENW,2018,12,m,40,992,1133,1732,1885,5782,0.000380661779430692,0.00274529461448695,0.0207208574813134,0.0569832650234382,0.185794127085299,0.0102947510385476,0,0,0
GBRTENW,2018,12,f,21,635,784,1610,3081,6131,0.000210035252133241,0.00175582454429579,0.0133231419881881,0.0438529958832627,0.173996075216236,0.0106644168766016,0,0,0
GBRTENW,2018,12,b,61,1627,1917,3342,4966,11913,0.000297469015198572,0.00225034889250723,0.0168862700191334,0.0497999820263101,0.178293603272455,0.0104817399088555,0,0,0
GBRTENW,2018,13,m,28,853,921,1580,1505,4887,0.000266463245601484,0.00236062127636832,0.0168436979172901,0.0519824242130672,0.148339608097282,0.00870121901165378,0,0,0
GBRTENW,2018,13,f,35,473,665,1304,2577,5054,0.000350058753555401,0.00130788190464867,0.0113008793649809,0.0355182028768786,0.145533231363921,0.008791055764858,0,0,0
GBRTENW,2018,13,b,63,1326,1586,2884,4082,9941,0.000307222097664099,0.00183402743175451,0.0139705916798881,0.0429752089060079,0.146555474941232,0.00874666133080942,0,0,0
GBRTENW,2018,14,m,41,885,1029,1605,1699,5259,0.000390178323916459,0.00244917916715822,0.0188188546763208,0.0528049309252993,0.167461125685901,0.00936355858037389,0,0,0
GBRTENW,2018,14,f,27,604,735,1408,2761,5535,0.000270045324171309,0.00167010712559788,0.0124904456139263,0.0383509429836235,0.155924428325877,0.00962771936258192,0,0,0
GBRTENW,2018,14,b,68,1489,1764,3013,4460,10794,0.000331604803827916,0.00205947725933821,0.0155385395481227,0.0448974703307218,0.160126756060239,0.00949717960011638,0,0,0
GBRTENW,2018,15,m,33,1032,1197,1870,1974,6106,0.000314045968030321,0.00285599197797433,0.0218913207459242,0.0615235020749593,0.194566369690388,0.0108716274371103,0,0,0
GBRTENW,2018,15,f,28,687,856,1572,3052,6195,0.000280047002844321,0.00189960860146647,0.0145466958442461,0.0428179562288751,0.172358332216797,0.0107757400995836,0,0,0
GBRTENW,2018,15,b,61,1719,2053,3442,5026,12301,0.000297469015198572,0.00237759664795324,0.0180842526600317,0.0512901071617473,0.180447774878646,0.0108231245378017,0,0,0
GBRTENW,2018,16,m,39,1021,1106,1678,1722,5566,0.000371145234944924,0.0028255502030153,0.0202270682915557,0.0552066505250169,0.169728109729913,0.00991016677283915,0,0,0
GBRTENW,2018,16,f,36,666,774,1431,2750,5657,0.000360060432228412,0.00184154196299369,0.0131532039526244,0.0389774143533844,0.155303215464021,0.00983992925639132,0,0,0
GBRTENW,2018,16,b,75,1687,1880,3109,4472,11223,0.000365740592457261,0.00233333655910245,0.0165603482712419,0.0463279904607415,0.160557590381477,0.0098746383779976,0,0,0
GBRTENW,2018,17,m,38,958,980,1522,1566,5064,0.000361628690459157,0.00265120185552268,0.0179227187393532,0.0500742086406888,0.154352044040095,0.00901636445160932,0,0,0
GBRTENW,2018,17,f,31,595,727,1384,2505,5242,0.000310052038863355,0.00164522142339527,0.0123544951854754,0.0376972337282209,0.14146711081359,0.00911806773236756,0,0,0
GBRTENW,2018,17,b,69,1553,1707,2906,4071,10306,0.00033648134506068,0.00214799743703978,0.0150364438824521,0.043303036435804,0.146160543480097,0.00906780924206035,0,0,0
GBRTENW,2018,18,m,43,1016,1008,1539,1511,5117,0.000409211412887994,0.00281171303257938,0.0184347964176204,0.0506335132050066,0.148930995239198,0.00911073003532482,0,0,0
GBRTENW,2018,18,f,29,655,717,1368,2267,5036,0.000290048681517332,0.00181112610474605,0.0121845571499118,0.0372614275579524,0.128026323438886,0.00875974610839432,0,0,0
GBRTENW,2018,18,b,72,1671,1725,2907,3778,10153,0.00035111096875897,0.00231120651467706,0.0151950004084533,0.0433179376871584,0.135641005469862,0.00893319107652229,0,0,0
GBRTENW,2018,19,m,38,811,841,1280,1343,4313,0.000361628690459157,0.00224438904470657,0.0153806188365265,0.0421123436662823,0.132372155265548,0.00767922193518779,0,0,0
GBRTENW,2018,19,f,31,551,596,1104,2029,4311,0.000310052038863355,0.00152355799040469,0.0101283069195919,0.030070625748523,0.114585536064182,0.00749866272305161,0,0,0
GBRTENW,2018,19,b,69,1362,1437,2384,3372,8624,0.00033648134506068,0.00188382003171164,0.0126580959924333,0.035524583228822,0.121064444267966,0.0075878892784328,0,0,0
GBRTENW,2018,20,m,45,996,1017,1509,1543,5110,0.000428244501859528,0.00275636435083569,0.0185993928142063,0.0496465051503281,0.152085059996083,0.00909826665634353,0,0,0
GBRTENW,2018,20,f,31,634,743,1282,2341,5031,0.000310052038863355,0.00175305946627327,0.0126263960423772,0.0349189693927595,0.132205391782281,0.00875104898159886,0,0,0
GBRTENW,2018,20,b,76,1630,1760,2791,3884,10141,0.000370617133690024,0.00225449827583699,0.0155033047645669,0.0415893925300513,0.1394467086408,0.00892263278902911,0,0,0
GBRTENW,2018,21,m,41,901,994,1431,1509,4876,0.000390178323916459,0.00249345811255317,0.0181787575784868,0.047080284208164,0.148733866191892,0.00868163370182603,0,0,0
GBRTENW,2018,21,f,32,651,665,1256,2156,4760,0.000320053717536367,0.001800065792656,0.0113008793649809,0.0342107843660733,0.121757720923793,0.00827966470928455,0,0,0
GBRTENW,2018,21,b,73,1552,1659,2687,3665,9636,0.000355987509991734,0.00214661430926319,0.0146136264797821,0.0400396623891967,0.131583982278201,0.00847830485702441,0,0,0
GBRTENW,2018,22,m,41,752,845,1259,1210,4107,0.000390178323916459,0.00208111043356269,0.0154537727905647,0.0414214380280073,0.119263073619741,0.00731244249659547,0,0,0
GBRTENW,2018,22,f,23,496,586,1071,1864,4040,0.000230038609479263,0.00137147869916647,0.00995836888402832,0.0291717755223443,0.10526734313634,0.0070272784507373,0,0,0
GBRTENW,2018,22,b,64,1248,1431,2330,3074,8147,0.000312098638896862,0.00172614346518071,0.0126052438170995,0.034719915655686,0.110365391957214,0.00716819735057885,0,0,0
GBRTENW,2018,23,m,41,916,968,1510,1524,4959,0.000390178323916459,0.00253496962386094,0.0177032568772386,0.0496794054188174,0.150212334046682,0.00882941376688993,0,0,0
GBRTENW,2018,23,f,24,577,732,1371,2287,4991,0.000240040288152275,0.00159545001899003,0.0124394642032572,0.0373431412148778,0.129155801369533,0.00868147196723512,0,0,0
GBRTENW,2018,23,b,65,1493,1700,2881,3811,9950,0.000316975180129626,0.00206500977044455,0.0149747830112294,0.0429305051519448,0.136825799853267,0.00875458004642931,0,0,0
GBRTENW,2018,24,m,40,880,949,1479,1368,4716,0.000380661779430692,0.0024353419967223,0.0173557755955573,0.0486594970956496,0.134836268356865,0.00839675646796792,0,0,0
GBRTENW,2018,24,f,37,605,658,1191,2136,4627,0.000370062110901424,0.0016728722036204,0.0111819227400864,0.0324403217993577,0.120628242993145,0.00804832113652513,0,0,0
GBRTENW,2018,24,b,77,1485,1607,2670,3504,9343,0.000375493674922787,0.00205394474823186,0.0141555742935562,0.0397863411161723,0.125803621801587,0.00822050667073257,0,0,0
GBRTENW,2018,25,m,40,899,994,1382,1447,4762,0.000380661779430692,0.0024879232443788,0.0181787575784868,0.0454681710521892,0.142622865725426,0.00847865867270213,0,0,0
GBRTENW,2018,25,f,36,570,619,1168,2101,4494,0.000360060432228412,0.00157609447283244,0.0105191644013883,0.0318138504295968,0.118651656614512,0.0078169775637657,0,0,0
GBRTENW,2018,25,b,76,1469,1613,2550,3548,9256,0.000370617133690024,0.00203181470380646,0.01420842646889,0.0379981909536477,0.127383347646127,0.00814395908640701,0,0,0
GBRTENW,2018,26,m,38,919,936,1346,1393,4632,0.000361628690459157,0.00254327192612249,0.0171180252449332,0.044283761386575,0.137300381448182,0.00824719592019241,0,0,0
GBRTENW,2018,26,f,27,571,716,1162,2104,4580,0.000270045324171309,0.00157885955085495,0.0121675633463554,0.0316504231157461,0.118821078304109,0.00796656814464774,0,0,0
GBRTENW,2018,26,b,65,1490,1652,2508,3497,9212,0.000316975180129626,0.00206086038711479,0.0145519656085594,0.0373723383967641,0.125552301780865,0.00810524536559868,0,0,0
GBRTENW,2018,27,m,41,878,892,1418,1443,4672,0.000390178323916459,0.00242980712854793,0.0163133317505133,0.0466525807178033,0.142228607630815,0.00831841522865694,0,0,0
GBRTENW,2018,27,f,32,558,656,1193,2147,4586,0.000320053717536367,0.00154291353656228,0.0111479351329737,0.0324947975706413,0.121249455855001,0.0079770046968023,0,0,0
GBRTENW,2018,27,b,73,1436,1548,2611,3590,9258,0.000355987509991734,0.00198617148717909,0.0136358612361077,0.0389071672862644,0.128891267770462,0.0081457188009892,0,0,0
GBRTENW,2018,28,m,40,881,957,1421,1388,4687,0.000380661779430692,0.00243810943080948,0.0175020835036336,0.0467512815232712,0.136807558829918,0.00834512246933114,0,0,0
GBRTENW,2018,28,f,29,563,643,1212,2159,4606,0.000290048681517332,0.00155673892667485,0.010927015686741,0.033012317397835,0.12192714261339,0.00801179320398416,0,0,0
GBRTENW,2018,28,b,69,1444,1600,2633,3547,9293,0.00033648134506068,0.00199723650939179,0.0140939134223335,0.0392349948160606,0.127347444786024,0.00817651380617765,0,0,0
GBRTENW,2018,29,m,36,890,925,1333,1455,4639,0.000342595601487623,0.00246301633759414,0.0169168518713282,0.0438560578962143,0.143411381914648,0.0082596592991737,0,0,0
GBRTENW,2018,29,f,24,580,652,1151,2081,4488,0.000240040288152275,0.00160374525305757,0.0110799599187482,0.0313508063736866,0.117522178683865,0.00780654101161114,0,0,0
GBRTENW,2018,29,b,60,1470,1577,2484,3536,9127,0.000292592473965808,0.00203319783158305,0.0138913134168875,0.0370147083642592,0.126952513324889,0.00803045749585531,0,0,0
GBRTENW,2018,30,m,46,924,922,1417,1277,4586,0.000437761046345295,0.00255710909655841,0.0168619864057996,0.0466196804493141,0.125866896704471,0.0081652937154582,0,0,0
GBRTENW,2018,30,f,26,560,644,1211,2114,4555,0.000260043645498298,0.00154844369260731,0.0109440094902973,0.0329850795121933,0.119385817269433,0.0079230825106704,0,0,0
GBRTENW,2018,30,b,72,1484,1566,2628,3391,9141,0.00035111096875897,0.00205256162045527,0.0137944177621089,0.0391604885592887,0.121746598609926,0.00804277549793069,0,0,0
GBRTENW,2018,31,m,45,875,863,1357,1388,4528,0.000428244501859528,0.00242150482628637,0.0157829655837365,0.0446456643399571,0.136807558829918,0.00806202571818464,0,0,0
GBRTENW,2018,31,f,35,566,673,1263,2096,4633,0.000350058753555401,0.00156503416074239,0.0114368297934318,0.0344014495655657,0.11836928713185,0.00805875768867969,0,0,0
GBRTENW,2018,31,b,80,1441,1536,2620,3484,9161,0.000390123298621078,0.00199308712606202,0.0135301568854402,0.0390412785484538,0.125085564599523,0.00806037264375266,0,0,0
GBRTENW,2018,32,m,41,962,960,1439,1378,4780,0.000390178323916459,0.00266227159187142,0.0175569489691623,0.0473434863560783,0.135821913593391,0.00851070736151116,0,0,0
GBRTENW,2018,32,f,36,541,648,1124,2190,4539,0.000360060432228412,0.00149590721017956,0.0110119847045228,0.0306153834613586,0.123677833405893,0.00789525170492491,0,0,0
GBRTENW,2018,32,b,77,1503,1608,2563,3568,9319,0.000375493674922787,0.00207884104821042,0.0141643829894452,0.0381919072212546,0.128101404848191,0.00819939009574621,0,0,0
GBRTENW,2018,33,m,45,830,918,1311,1339,4443,0.000428244501859528,0.00229697029236307,0.0167888324517614,0.0431322519894501,0.131977897170937,0.00791068468769751,0,0,0
GBRTENW,2018,33,f,30,553,640,1178,1986,4387,0.000300050360190344,0.00152908814644972,0.0108760342760719,0.0320862292860146,0.11215715851329,0.00763085905034271,0,0,0
GBRTENW,2018,33,b,75,1383,1558,2489,3325,8830,0.000365740592457261,0.00191286571501997,0.0137239481949973,0.0370892146210311,0.119377009843116,0.00776913988039908,0,0,0
GBRTENW,2018,34,m,38,824,901,1381,1365,4509,0.000361628690459157,0.00228036568783997,0.0164779281470992,0.0454352707836999,0.134540574785907,0.00802819654666398,0,0,0
GBRTENW,2018,34,f,28,509,700,1179,2053,4469,0.000280047002844321,0.00140742471345914,0.0118956624894536,0.0321134671716564,0.115940909580958,0.00777349192978837,0,0,0
GBRTENW,2018,34,b,66,1333,1601,2560,3418,8978,0.000321851721362389,0.00184370932619062,0.0141027221182225,0.0381472034671914,0.122715975832712,0.00789935875948164,0,0,0
GBRTENW,2018,35,m,38,726,815,1123,1177,3879,0.000361628690459157,0.00200915714729589,0.0149051181352784,0.0369470015134648,0.116010444339203,0.00690649243834766,0,0,0
GBRTENW,2018,35,f,24,524,627,1027,1784,3986,0.000240040288152275,0.00144890088379684,0.0106551148298392,0.0279733085541061,0.100749431413751,0.00693334948134626,0,0,0
GBRTENW,2018,35,b,62,1250,1442,2150,2961,7865,0.000302345556431335,0.00172890972073389,0.0127021394718781,0.0320376904118991,0.106308368765553,0.0069200775944891,0,0,0
GBRTENW,2018,36,m,36,903,985,1361,1475,4760,0.000342595601487623,0.00249899298072754,0.0180141611819009,0.0447772654139142,0.145382672387701,0.0084750977072789,0,0,0
GBRTENW,2018,36,f,29,616,636,1277,2127,4685,0.000290048681517332,0.00170328806186804,0.0108080590618464,0.0347827799645506,0.120119977924354,0.00814920780735254,0,0,0
GBRTENW,2018,36,b,65,1519,1621,2638,3602,9445,0.000316975180129626,0.00210097109263582,0.0142788960360017,0.0393095010728324,0.1293221020917,0.00831025211442461,0,0,0
GBRTENW,2018,37,m,38,901,922,1353,1387,4601,0.000361628690459157,0.00249345811255317,0.0168619864057996,0.0445140632659999,0.136708994306265,0.0081920009561324,0,0,0
GBRTENW,2018,37,f,35,554,678,1223,2100,4590,0.000350058753555401,0.00153185322447223,0.0115217988112136,0.0333119341398946,0.11859518271798,0.00798396239823867,0,0,0
GBRTENW,2018,37,b,73,1455,1600,2576,3487,9191,0.000355987509991734,0.00201245091493424,0.0140939134223335,0.0383856234888614,0.125193273179833,0.00808676836248561,0,0,0
GBRTENW,2018,38,m,53,888,945,1373,1431,4690,0.000504376857745667,0.00245748146941977,0.0172826216415191,0.0451720686357856,0.141045833346983,0.00835046391746598,0,0,0
GBRTENW,2018,38,f,34,575,678,1228,2100,4615,0.000340057074882389,0.001589919862945,0.0115217988112136,0.0334481235681035,0.11859518271798,0.008027448032216,0,0,0
GBRTENW,2018,38,b,87,1463,1623,2601,3531,9305,0.000424259087250422,0.00202351593714694,0.0142965134277796,0.0387581547727207,0.126772999024373,0.00818707209367083,0,0,0
GBRTENW,2018,39,m,35,836,929,1443,1397,4640,0.000333079057001855,0.00231357489688618,0.0169900058253664,0.0474750874300354,0.137694639542792,0.00826143978188531,0,0,0
GBRTENW,2018,39,f,25,517,678,1186,2104,4510,0.000250041966825286,0.00142954533763925,0.0115217988112136,0.0323041323711488,0.118821078304109,0.0078448083695112,0,0,0
GBRTENW,2018,39,b,60,1353,1607,2629,3501,9150,0.000292592473965808,0.00187137188172236,0.0141555742935562,0.0391753898106431,0.125695913221277,0.00805069421355057,0,0,0
GBRTENW,2018,40,m,23,882,965,1461,1443,4774,0.000218880523172648,0.00244087686489666,0.01764839141171,0.0480672922628425,0.142228607630815,0.00850002446524149,0,0,0
GBRTENW,2018,40,f,34,605,662,1235,2193,4729,0.000340057074882389,0.0016728722036204,0.0112498979543119,0.0336387887675959,0.12384725509549,0.00822574252315265,0,0,0
GBRTENW,2018,40,b,57,1487,1627,2696,3636,9503,0.000277962850267518,0.00205671100378503,0.0143317482113354,0.040173773651386,0.130542799335208,0.00836128383730832,0,0,0
GBRTENW,2018,41,m,37,928,987,1451,1437,4840,0.00035211214597339,0.00256817883290715,0.01805073815892,0.0477382895779497,0.141637220488899,0.00861753632420796,0,0,0
GBRTENW,2018,41,f,30,612,620,1290,2257,4809,0.000300050360190344,0.00169222774977799,0.0105361582049446,0.0351368724778937,0.127461584473562,0.00836489655188012,0,0,0
GBRTENW,2018,41,b,67,1540,1607,2741,3694,9649,0.000326728262595153,0.00213001677594415,0.0141555742935562,0.0408443299623327,0.132625165221194,0.00848974300180869,0,0,0
GBRTENW,2018,42,m,40,955,965,1493,1549,5002,0.000380661779430692,0.00264289955326113,0.01764839141171,0.0491201008544996,0.152676447137999,0.0089059745234893,0,0,0
GBRTENW,2018,42,f,21,555,689,1276,2321,4862,0.000210035252133241,0.00153461830249474,0.0117087306503336,0.0347555420789088,0.131075913851634,0.00845708609591207,0,0,0
GBRTENW,2018,42,b,61,1510,1654,2769,3870,9864,0.000297469015198572,0.00208852294264653,0.0145695830003373,0.0412615650002551,0.138944068599356,0.00867891231939485,0,0,0
GBRTENW,2018,43,m,49,904,953,1474,1466,4846,0.000466310679802597,0.00250176041481472,0.0174289295495955,0.0484949957532032,0.144495591674827,0.00862821922047764,0,0,0
GBRTENW,2018,43,f,40,605,704,1168,2240,4757,0.000400067146920458,0.0016728722036204,0.0119636377036791,0.0318138504295968,0.126501528232512,0.00827444643320727,0,0,0
GBRTENW,2018,43,b,89,1509,1657,2642,3706,9603,0.000434012169715949,0.00208713981486995,0.0145960090880042,0.0393691060782499,0.133055999542432,0.00844926956641816,0,0,0
GBRTENW,2018,44,m,42,869,937,1448,1530,4826,0.000399694868402226,0.00240490022176327,0.0171363137334428,0.0476395887724818,0.150803721188598,0.00859260956624537,0,0,0
GBRTENW,2018,44,f,28,571,632,1252,2220,4703,0.000280047002844321,0.00157885955085495,0.010740083847621,0.0341018328235062,0.125372050301864,0.00818051746381622,0,0,0
GBRTENW,2018,44,b,70,1440,1569,2700,3750,9529,0.000341357886293443,0.00199170399828544,0.0138208438497758,0.0402333786568035,0.134635725386972,0.00838416012687688,0,0,0
GBRTENW,2018,45,m,31,882,971,1589,1549,5022,0.000295012879058786,0.00244087686489666,0.0177581223427673,0.0522785266294707,0.152676447137999,0.00894158417772156,0,0,0
GBRTENW,2018,45,f,25,583,695,1360,2466,5129,0.000250041966825286,0.00161204048712511,0.0118106934716718,0.0370435244728182,0.139264628848828,0.00892151266679001,0,0,0
